Date,Region,Country,Supplier Name,Inventory,Lead Time (days),Transport Status,News Sentiment,Weather Condition,Risk Factor,Sentiment Analysis,Sentiment Score,Risk Analysis,Risk Confidence
2024-02-23,North America,Brazil,Walker and Sons,66880,21,In Transit,Pest infestation reduces tomato output in key regions.,Heavy rainfall causing waterlogging,High,LABEL_0,0.7376754879951477,neutral,0.8722769618034363
2024-06-24,South America,USA,Stewart PLC,97105,23,Awaiting Dispatch,Farmers report higher yields thanks to favorable weather.,Heavy rainfall causing waterlogging,High,LABEL_2,0.8424614071846008,contradiction,0.5615803599357605
2024-10-25,North America,Canada,"Ortega, Mercer and Miller",92234,16,In Transit,Export restrictions lead to surplus in local markets.,Sunny and favorable for farming,Medium,LABEL_0,0.5000081062316895,neutral,0.9096028804779053
2024-01-21,Oceania,Canada,Shaw and Sons,99770,4,In Transit,Government announces subsidies for tomato farmers.,Sunny and favorable for farming,Low,LABEL_1,0.7901261448860168,neutral,0.8825283050537109
2024-07-15,Asia,USA,"Kemp, Malone and Ramirez",80559,28,In Transit,Labor shortages affect harvesting in rural areas.,Heavy rainfall causing waterlogging,High,LABEL_0,0.5824687480926514,neutral,0.8244560956954956
2024-10-24,Oceania,Australia,"Garcia, Ballard and Brown",9178,20,Delayed,Delays in transportation cause supply chain disruptions.,Drought leading to crop failure,High,LABEL_0,0.8567883372306824,neutral,0.8604913353919983
2024-03-26,South America,Canada,"Blackwell, Jones and Bell",43197,11,In Transit,Heavy rainfall damages crops in major producing areas.,Drought leading to crop failure,Medium,LABEL_0,0.8395679593086243,contradiction,0.9739779233932495
2024-08-14,Europe,Australia,"Harrison, Collins and Walton",40515,11,In Transit,Heavy rainfall damages crops in major producing areas.,Mild rainfall aiding crop growth,Medium,LABEL_0,0.8395679593086243,contradiction,0.9213811755180359
2024-09-13,North America,China,Bowman LLC,68071,29,In Transit,Labor shortages affect harvesting in rural areas.,Strong winds causing crop damage,High,LABEL_0,0.5824687480926514,neutral,0.7383837103843689
2024-11-29,Africa,South Africa,"Parks, Harper and Hughes",2883,6,Delayed,Farmers report higher yields thanks to favorable weather.,High humidity increasing pest risks,High,LABEL_2,0.8424614071846008,neutral,0.7017229199409485
2024-02-15,Asia,Germany,Murphy PLC,61158,6,Awaiting Dispatch,Drought conditions lead to reduced tomato supply.,Drought leading to crop failure,Medium,LABEL_0,0.75569087266922,neutral,0.8239884376525879
2024-10-23,Africa,China,Long Inc,32354,12,Delayed,Delays in transportation cause supply chain disruptions.,High humidity increasing pest risks,High,LABEL_0,0.8567883372306824,neutral,0.871135413646698
2024-08-03,Africa,Germany,Andrews Ltd,55004,7,In Transit,Government announces subsidies for tomato farmers.,Unexpected frost damaging crops,Low,LABEL_1,0.7901261448860168,neutral,0.8034493327140808
2024-11-21,Europe,India,Brewer LLC,15620,6,Awaiting Dispatch,Heavy rainfall damages crops in major producing areas.,Mild rainfall aiding crop growth,Low,LABEL_0,0.8395679593086243,contradiction,0.936529278755188
2024-05-31,North America,Canada,Adams Group,84441,15,Awaiting Dispatch,Drought conditions lead to reduced tomato supply.,Unexpected frost damaging crops,Medium,LABEL_0,0.75569087266922,neutral,0.7588412165641785
2024-10-09,North America,Australia,Williams-Davis,94695,2,Delayed,Pest infestation reduces tomato output in key regions.,Drought leading to crop failure,High,LABEL_0,0.7376754879951477,neutral,0.7879624366760254
2024-03-18,Oceania,Canada,"Smith, Christensen and Mason",74302,7,Delayed,Government announces subsidies for tomato farmers.,High humidity increasing pest risks,High,LABEL_1,0.7901261448860168,neutral,0.7649400234222412
2024-09-09,Africa,South Africa,Buck-Moon,68108,17,Awaiting Dispatch,Pest infestation reduces tomato output in key regions.,Mild rainfall aiding crop growth,Medium,LABEL_0,0.7376754879951477,neutral,0.8667367100715637
2024-07-12,Asia,Brazil,Harding-Knight,88722,27,Delayed,Government announces subsidies for tomato farmers.,Strong winds causing crop damage,High,LABEL_1,0.7901261448860168,neutral,0.6436036825180054
2024-07-17,Africa,Germany,Johnson-Bauer,12991,1,Awaiting Dispatch,Farmers report higher yields thanks to favorable weather.,Sunny and favorable for farming,Low,LABEL_2,0.8424614071846008,neutral,0.861790120601654
2024-12-03,Asia,Australia,Guzman Group,13896,16,In Transit,Pest infestation reduces tomato output in key regions.,Strong winds causing crop damage,High,LABEL_0,0.7376754879951477,neutral,0.8153515458106995
2024-12-20,Oceania,South Africa,Miller and Sons,20165,4,Awaiting Dispatch,Labor shortages affect harvesting in rural areas.,Heavy rainfall causing waterlogging,Low,LABEL_0,0.5824687480926514,neutral,0.7844830751419067
2024-02-17,Asia,Germany,Swanson-Sutton,43075,7,Awaiting Dispatch,Tomato prices soar due to unexpected frost in the region.,Heavy rainfall causing waterlogging,Low,LABEL_0,0.565018355846405,neutral,0.8564028143882751
2024-03-22,Europe,Brazil,Patterson-Lee,41559,29,Delayed,Export restrictions lead to surplus in local markets.,Mild rainfall aiding crop growth,High,LABEL_0,0.5000081062316895,neutral,0.8365508317947388
2024-09-23,Europe,Germany,"Mccormick, Lambert and Ballard",88103,13,In Transit,Labor shortages affect harvesting in rural areas.,Sunny and favorable for farming,Medium,LABEL_0,0.5824687480926514,neutral,0.8728276491165161
2024-05-30,Europe,India,"Cook, Elliott and Mendez",12769,28,Awaiting Dispatch,Export restrictions lead to surplus in local markets.,Heavy rainfall causing waterlogging,High,LABEL_0,0.5000081062316895,neutral,0.8141917586326599
2024-08-13,South America,South Africa,Eaton Group,74468,30,In Transit,Improved infrastructure reduces transportation delays.,Strong winds causing crop damage,High,LABEL_2,0.5472204089164734,neutral,0.7344685792922974
2024-10-24,Oceania,Canada,Brown-Mueller,74061,6,Awaiting Dispatch,Farmers report higher yields thanks to favorable weather.,Mild rainfall aiding crop growth,Low,LABEL_2,0.8424614071846008,neutral,0.9236173629760742
2024-04-24,Africa,South Africa,"Moore, Anderson and Marshall",11496,18,Delayed,Delays in transportation cause supply chain disruptions.,Heavy rainfall causing waterlogging,High,LABEL_0,0.8567883372306824,neutral,0.8797155618667603
2024-09-25,North America,USA,Madden-Long,10654,7,Awaiting Dispatch,Labor shortages affect harvesting in rural areas.,Drought leading to crop failure,Medium,LABEL_0,0.5824687480926514,neutral,0.7972697615623474
2024-12-19,South America,USA,Turner-Mooney,55571,21,Awaiting Dispatch,Government announces subsidies for tomato farmers.,Unexpected frost damaging crops,High,LABEL_1,0.7901261448860168,neutral,0.723222017288208
2024-06-10,Asia,South Africa,Washington-Martinez,96674,26,Delayed,Delays in transportation cause supply chain disruptions.,High humidity increasing pest risks,High,LABEL_0,0.8567883372306824,neutral,0.8531864881515503
2024-03-01,Europe,Australia,"Warner, Green and Allen",16683,26,In Transit,Government announces subsidies for tomato farmers.,Strong winds causing crop damage,High,LABEL_1,0.7901261448860168,neutral,0.7172234058380127
2024-07-28,South America,Germany,Mejia-Cole,73346,4,Delayed,Government announces subsidies for tomato farmers.,Strong winds causing crop damage,High,LABEL_1,0.7901261448860168,neutral,0.711776852607727
2024-07-12,Africa,Brazil,Hunter-Caldwell,54880,14,In Transit,Pest infestation reduces tomato output in key regions.,Drought leading to crop failure,Medium,LABEL_0,0.7376754879951477,neutral,0.848700225353241
2024-09-15,Oceania,Canada,"Jones, Flores and Moore",47193,27,Awaiting Dispatch,Drought conditions lead to reduced tomato supply.,High humidity increasing pest risks,High,LABEL_0,0.75569087266922,neutral,0.7595846652984619
2024-08-26,Africa,Canada,Davis and Sons,68915,23,Awaiting Dispatch,Government announces subsidies for tomato farmers.,High humidity increasing pest risks,High,LABEL_1,0.7901261448860168,neutral,0.8658285140991211
2024-03-02,South America,Canada,"Santos, Garcia and Randolph",63113,8,Awaiting Dispatch,Government announces subsidies for tomato farmers.,Unexpected frost damaging crops,Low,LABEL_1,0.7901261448860168,neutral,0.7225220799446106
2024-07-31,Oceania,Canada,Young-Pruitt,49581,21,Awaiting Dispatch,Farmers report higher yields thanks to favorable weather.,High humidity increasing pest risks,High,LABEL_2,0.8424614071846008,neutral,0.695015013217926
2024-06-06,South America,USA,Jones Inc,20871,29,Awaiting Dispatch,Labor shortages affect harvesting in rural areas.,Mild rainfall aiding crop growth,High,LABEL_0,0.5824687480926514,neutral,0.8743749260902405
2024-04-27,Oceania,China,Baker and Sons,59685,10,Delayed,Delays in transportation cause supply chain disruptions.,Strong winds causing crop damage,High,LABEL_0,0.8567883372306824,neutral,0.8289481401443481
2024-03-07,North America,South Africa,"Marshall, Coleman and Miller",19969,10,In Transit,Improved infrastructure reduces transportation delays.,Unexpected frost damaging crops,Low,LABEL_2,0.5472204089164734,neutral,0.5114054083824158
2024-07-20,North America,Australia,"Hester, Cox and Buchanan",87064,28,Awaiting Dispatch,Pest infestation reduces tomato output in key regions.,High humidity increasing pest risks,High,LABEL_0,0.7376754879951477,neutral,0.8984903693199158
2024-11-17,Africa,Brazil,Armstrong LLC,66323,8,Awaiting Dispatch,Pest infestation reduces tomato output in key regions.,Drought leading to crop failure,Medium,LABEL_0,0.7376754879951477,neutral,0.8152748942375183
2024-05-15,South America,USA,Richards-Barry,77340,5,Delayed,Tomato prices soar due to unexpected frost in the region.,High humidity increasing pest risks,High,LABEL_0,0.565018355846405,neutral,0.8303702473640442
2024-12-21,Asia,China,Smith-Floyd,92951,27,Awaiting Dispatch,Labor shortages affect harvesting in rural areas.,Mild rainfall aiding crop growth,High,LABEL_0,0.5824687480926514,neutral,0.8870635032653809
2024-09-08,Europe,Brazil,Mcmillan PLC,37431,7,Delayed,Government announces subsidies for tomato farmers.,Sunny and favorable for farming,High,LABEL_1,0.7901261448860168,neutral,0.8033347725868225
2024-06-25,Africa,China,"Barrera, Jackson and Brown",96814,4,In Transit,Tomato prices soar due to unexpected frost in the region.,Drought leading to crop failure,Medium,LABEL_0,0.565018355846405,contradiction,0.7920582890510559
2024-09-14,Oceania,South Africa,Ritter-Snyder,68799,20,Awaiting Dispatch,Farmers report higher yields thanks to favorable weather.,Heavy rainfall causing waterlogging,Medium,LABEL_2,0.8424614071846008,contradiction,0.5520719885826111
2024-12-11,North America,USA,Warren Inc,13373,7,Awaiting Dispatch,Drought conditions lead to reduced tomato supply.,Strong winds causing crop damage,High,LABEL_0,0.75569087266922,neutral,0.6101289391517639
2024-04-02,South America,Australia,"Murphy, Huber and Mills",80065,10,Awaiting Dispatch,Heavy rainfall damages crops in major producing areas.,Drought leading to crop failure,Medium,LABEL_0,0.8395679593086243,contradiction,0.9866927266120911
2024-09-02,Oceania,USA,"Schmidt, Hunter and Perry",69285,2,Delayed,Export restrictions lead to surplus in local markets.,Strong winds causing crop damage,High,LABEL_0,0.5000081062316895,neutral,0.7812356352806091
2024-09-09,Europe,India,Hoover Ltd,59424,8,Delayed,Heavy rainfall damages crops in major producing areas.,Strong winds causing crop damage,High,LABEL_0,0.8395679593086243,neutral,0.5012180805206299
2024-10-31,South America,Brazil,"Howard, Scott and Bruce",73515,2,In Transit,Improved infrastructure reduces transportation delays.,Unexpected frost damaging crops,Low,LABEL_2,0.5472204089164734,neutral,0.5936108827590942
2024-06-26,South America,USA,"Lopez, Ellis and Baker",34715,26,In Transit,Tomato prices soar due to unexpected frost in the region.,Unexpected frost damaging crops,High,LABEL_0,0.565018355846405,neutral,0.8753269910812378
2024-09-23,Europe,Canada,"Moore, Pearson and Ramirez",32065,25,In Transit,Pest infestation reduces tomato output in key regions.,Mild rainfall aiding crop growth,High,LABEL_0,0.7376754879951477,neutral,0.8472155928611755
2024-05-05,North America,Brazil,"Davis, Smith and Lopez",69016,11,In Transit,Improved infrastructure reduces transportation delays.,Drought leading to crop failure,Medium,LABEL_2,0.5472204089164734,neutral,0.6182212233543396
2024-04-10,South America,Australia,Stuart-Hernandez,49284,17,In Transit,Farmers report higher yields thanks to favorable weather.,Unexpected frost damaging crops,Medium,LABEL_2,0.8424614071846008,contradiction,0.9713448286056519
2024-04-10,Oceania,India,"Santana, Mcclain and Lopez",31695,4,Awaiting Dispatch,Export restrictions lead to surplus in local markets.,High humidity increasing pest risks,Low,LABEL_0,0.5000081062316895,neutral,0.866969883441925
2024-04-06,Oceania,Brazil,"Mcdowell, Coleman and Perkins",78373,12,Delayed,Tomato prices soar due to unexpected frost in the region.,Drought leading to crop failure,High,LABEL_0,0.565018355846405,contradiction,0.7495569586753845
2024-10-10,Africa,USA,Robinson Ltd,41109,17,Delayed,Government announces subsidies for tomato farmers.,High humidity increasing pest risks,High,LABEL_1,0.7901261448860168,neutral,0.7930487990379333
2024-07-25,Asia,South Africa,Andersen LLC,32380,20,In Transit,Delays in transportation cause supply chain disruptions.,Sunny and favorable for farming,High,LABEL_0,0.8567883372306824,neutral,0.8526945114135742
2024-01-23,Europe,China,Alexander Ltd,61463,24,Delayed,Delays in transportation cause supply chain disruptions.,Sunny and favorable for farming,High,LABEL_0,0.8567883372306824,neutral,0.8799681663513184
2024-03-10,Africa,South Africa,Hansen Ltd,99413,3,Awaiting Dispatch,Heavy rainfall damages crops in major producing areas.,Mild rainfall aiding crop growth,Low,LABEL_0,0.8395679593086243,contradiction,0.9219735860824585
2024-11-04,Africa,China,Evans-Franco,3958,8,In Transit,Farmers report higher yields thanks to favorable weather.,Mild rainfall aiding crop growth,Medium,LABEL_2,0.8424614071846008,neutral,0.889978289604187
2024-02-01,Africa,South Africa,"Santiago, Hebert and Davidson",57862,25,In Transit,Improved infrastructure reduces transportation delays.,Mild rainfall aiding crop growth,High,LABEL_2,0.5472204089164734,neutral,0.7620219588279724
2024-01-21,Europe,Australia,Yang-Villanueva,41840,11,Awaiting Dispatch,Tomato prices soar due to unexpected frost in the region.,Heavy rainfall causing waterlogging,Medium,LABEL_0,0.565018355846405,neutral,0.855932354927063
2024-05-01,Oceania,USA,Hanson PLC,34265,10,Delayed,Government announces subsidies for tomato farmers.,Strong winds causing crop damage,High,LABEL_1,0.7901261448860168,neutral,0.6784444451332092
2024-11-01,Oceania,USA,Hunt-Bryant,62038,9,In Transit,Pest infestation reduces tomato output in key regions.,Drought leading to crop failure,Medium,LABEL_0,0.7376754879951477,neutral,0.7852383852005005
2024-02-11,Asia,Canada,Gates-Richardson,65800,2,In Transit,Government announces subsidies for tomato farmers.,Heavy rainfall causing waterlogging,Low,LABEL_1,0.7901261448860168,neutral,0.8558688163757324
2024-10-23,Africa,China,Hogan PLC,17091,17,In Transit,Improved infrastructure reduces transportation delays.,Sunny and favorable for farming,Medium,LABEL_2,0.5472204089164734,neutral,0.6710364818572998
2024-12-28,Oceania,Canada,Gould-Marsh,24788,22,In Transit,Farmers report higher yields thanks to favorable weather.,High humidity increasing pest risks,High,LABEL_2,0.8424614071846008,neutral,0.749462902545929
